date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:25:16	9/9	---M--	200	added ('OK')	text/plain	etag:%229-53ba087297300%22	http://www.freereikicourse.com/robots.txt		(from )
12:25:16	16900/16900	---M--	200	added ('OK')	text/html	etag:%224204-55d4e7e0a74c0%22	http://www.freereikicourse.com/	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/index.html	(from )
12:25:17	994/994	---M--	200	added ('OK')	text/css	etag:%223e2-55d4e79738780%22	http://www.freereikicourse.com/img/css/common.css	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/css/common.css	(from http://www.freereikicourse.com/)
12:25:17	6331/6331	---M--	200	added ('OK')	text/css	etag:%2218bb-55d4e7b4c8d40%22	http://www.freereikicourse.com/img/hp/css/hpstyle.css	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/hp/css/hpstyle.css	(from http://www.freereikicourse.com/)
12:25:17	212/212	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2006%20Nov%202017%2012:25:16%20GMT	http://www.freereikicourse.com/hp_subnavig.js	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/hp_subnavig.2.delayed	(from http://www.freereikicourse.com/)
12:25:17	0/0	---M--	200	added ('OK')	application/javascript	etag:%220-4d843f44df200%22	http://www.freereikicourse.com/hp_gen_subnavig.js	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/hp_gen_subnavig.3.delayed	(from http://www.freereikicourse.com/)
12:25:18	1059/1059	---M--	200	added ('OK')	application/javascript	etag:%22423-55d4e7e28f940%22	http://www.freereikicourse.com/mouseover.js	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/mouseover.js	(from http://www.freereikicourse.com/)
12:25:18	320/320	---M--	200	added ('OK')	image/jpeg	etag:%22140-55d4e7a76edc0%22	http://www.freereikicourse.com/img/hp/base/bg_body.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/hp/base/bg_body.jpg	(from http://www.freereikicourse.com/)
12:25:18	302/302	---M--	200	added ('OK')	image/jpeg	etag:%2212e-55d4e79ed9980%22	http://www.freereikicourse.com/img/hp/base/bg_table.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/hp/base/bg_table.jpg	(from http://www.freereikicourse.com/)
12:25:18	2064/2064	---M--	200	added ('OK')	image/jpeg	etag:%22810-55d4e7b2e08c0%22	http://www.freereikicourse.com/img/hp/base/ba11.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/hp/base/ba11.jpg	(from http://www.freereikicourse.com/)
12:25:19	12634/12634	---M--	200	added ('OK')	image/jpeg	etag:%22315a-55d4e7c03a840%22	http://www.freereikicourse.com/img/hp/titles/mt.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/hp/titles/mt.jpg	(from http://www.freereikicourse.com/)
12:25:19	2256/2256	---M--	200	added ('OK')	image/jpeg	etag:%228d0-55d4e7a2aa280%22	http://www.freereikicourse.com/img/hp/base/ba12.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/hp/base/ba12.jpg	(from http://www.freereikicourse.com/)
12:25:19	1790/1790	---M--	200	added ('OK')	image/jpeg	etag:%226fe-55d4e79920c00%22	http://www.freereikicourse.com/img/hp/base/ba13.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/hp/base/ba13.jpg	(from http://www.freereikicourse.com/)
12:25:19	2258/2258	---M--	200	added ('OK')	image/jpeg	etag:%228d2-55d4e7a67ab80%22	http://www.freereikicourse.com/img/hp/base/emailtile.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/hp/base/emailtile.jpg	(from http://www.freereikicourse.com/)
12:25:20	242/242	---M--	200	added ('OK')	application/javascript	etag:%22f2-55d4e7e28f940%22	http://www.freereikicourse.com/ml.js	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/ml.js	(from http://www.freereikicourse.com/)
12:25:20	1073/1073	---M--	200	added ('OK')	image/jpeg	etag:%22431-55d4e79de5740%22	http://www.freereikicourse.com/img/hp/base/ba31.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/hp/base/ba31.jpg	(from http://www.freereikicourse.com/)
12:25:20	1709/1709	---M--	200	added ('OK')	image/jpeg	etag:%226ad-55d4e7ab3f6c0%22	http://www.freereikicourse.com/img/hp/base/ba14.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/hp/base/ba14.jpg	(from http://www.freereikicourse.com/)
12:25:21	1029/1029	---M--	200	added ('OK')	image/jpeg	etag:%22405-55d4e7b0f8440%22	http://www.freereikicourse.com/img/hp/base/ba15.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/hp/base/ba15.jpg	(from http://www.freereikicourse.com/)
12:25:21	651/651	---M--	200	added ('OK')	image/jpeg	etag:%2228b-55d4e7a957240%22	http://www.freereikicourse.com/img/hp/base/navigtile1.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/hp/base/navigtile1.jpg	(from http://www.freereikicourse.com/)
12:25:21	1029/1029	---M--	200	added ('OK')	image/jpeg	etag:%22405-55d4e79b09080%22	http://www.freereikicourse.com/img/hp/base/ngtile1.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/hp/base/ngtile1.jpg	(from http://www.freereikicourse.com/)
12:25:21	21001/21001	---M--	200	added ('OK')	text/html	etag:%225209-55d4e75e00080%22	http://www.freereikicourse.com/free_reiki_courses_11.html	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/free_reiki_courses_11.html	(from http://www.freereikicourse.com/)
12:25:22	1192/1192	---M--	200	added ('OK')	image/gif	etag:%224a8-55d4e7bc69f40%22	http://www.freereikicourse.com/img/hp/navig/ngr11.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/hp/navig/ngr11.gif	(from http://www.freereikicourse.com/)
12:25:22	405/405	---M--	200	added ('OK')	image/gif	etag:%22195-55d4e7b7a5400%22	http://www.freereikicourse.com/img/hp/navig/ng11.gif	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/hp/navig/ng11.gif	(from http://www.freereikicourse.com/)
12:25:23	689/689	---M--	200	added ('OK')	image/jpeg	etag:%222b1-55d4e79a14e40%22	http://www.freereikicourse.com/img/hp/base/ba33.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/hp/base/ba33.jpg	(from http://www.freereikicourse.com/)
12:25:23	1029/1029	---M--	200	added ('OK')	image/jpeg	etag:%22405-55d4e7a76edc0%22	http://www.freereikicourse.com/img/hp/base/ngtile2.jpg	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/img/hp/base/ngtile2.jpg	(from http://www.freereikicourse.com/)
12:25:23	20658/20658	---M--	200	added ('OK')	text/html	etag:%2250b2-55d4e75c17c00%22	http://www.freereikicourse.com/advanced_practitioner_level_2_12.html	D:/dev/www.freereikicourse.com/www.freereikicourse.com_/www.freereikicourse.com/advanced_practitioner_level_2_12.html	(from http://www.freereikicourse.com/)
